Time            	H2O             	CO              	OH              	H2              	COCO*           	H*              	CHO*            	H2O*            	CO*             	*               
2.5118864315e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1767797534e-06	5.4405413242e-05	1.4137759481e-06	9.1292857495e-04	9.9678244591e-01	2.2344527697e-03
2.5703957828e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1767611453e-06	5.5672055581e-05	1.4434876659e-06	9.1292739142e-04	9.9678115367e-01	2.2344498730e-03
2.6302679919e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1767421063e-06	5.6968173637e-05	1.4737500161e-06	9.1292618048e-04	9.9677983150e-01	2.2344469091e-03
2.6915348039e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1767226263e-06	5.8294452660e-05	1.5045698554e-06	9.1292494149e-04	9.9677847871e-01	2.2344438766e-03
2.7542287033e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1767026953e-06	5.9651593800e-05	1.5359539654e-06	9.1292367382e-04	9.9677709460e-01	2.2344407739e-03
2.8183829313e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1766823028e-06	6.1040314472e-05	1.5679090421e-06	9.1292237679e-04	9.9677567844e-01	2.2344375993e-03
2.8840315031e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1766614382e-06	6.2461348735e-05	1.6004416865e-06	9.1292104973e-04	9.9677422949e-01	2.2344343512e-03
2.9512092267e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1766400906e-06	6.3915447675e-05	1.6335583930e-06	9.1291969195e-04	9.9677274699e-01	2.2344310280e-03
3.0199517204e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1766182489e-06	6.5403379797e-05	1.6672655392e-06	9.1291830275e-04	9.9677123019e-01	2.2344276278e-03
3.0902954325e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1765959018e-06	6.6925931426e-05	1.7015693734e-06	9.1291688139e-04	9.9676967828e-01	2.2344241490e-03
3.1622776602e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1765730376e-06	6.8483907126e-05	1.7364760032e-06	9.1291542714e-04	9.9676809045e-01	2.2344205896e-03
3.2359365693e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1765496445e-06	7.0078130110e-05	1.7719913825e-06	9.1291393925e-04	9.9676646589e-01	2.2344169479e-03
3.3113112148e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1765257101e-06	7.1709442679e-05	1.8081212990e-06	9.1291241693e-04	9.9676480375e-01	2.2344132219e-03
3.3884415614e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1765012221e-06	7.3378706658e-05	1.8448713602e-06	9.1291085939e-04	9.9676310315e-01	2.2344094097e-03
3.4673685045e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1764761678e-06	7.5086803848e-05	1.8822469800e-06	9.1290926584e-04	9.9676136322e-01	2.2344055094e-03
3.5481338923e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1764505341e-06	7.6834636487e-05	1.9202533637e-06	9.1290763542e-04	9.9675958305e-01	2.2344015188e-03
3.6307805477e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1764243078e-06	7.8623127717e-05	1.9588954935e-06	9.1290596731e-04	9.9675776172e-01	2.2343974360e-03
3.7153522910e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1763974751e-06	8.0453222073e-05	1.9981781131e-06	9.1290426063e-04	9.9675589829e-01	2.2343932588e-03
3.8018939632e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1763700222e-06	8.2325885971e-05	2.0381057115e-06	9.1290251450e-04	9.9675399177e-01	2.2343889851e-03
3.8904514499e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1763419348e-06	8.4242108213e-05	2.0786825069e-06	9.1290072801e-04	9.9675204118e-01	2.2343846125e-03
3.9810717055e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1763131983e-06	8.6202900501e-05	2.1199124297e-06	9.1289890023e-04	9.9675004552e-01	2.2343801389e-03
4.0738027780e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1762837979e-06	8.8209297968e-05	2.1617991052e-06	9.1289703022e-04	9.9674800374e-01	2.2343755619e-03
4.1686938347e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1762537182e-06	9.0262359717e-05	2.2043458358e-06	9.1289511700e-04	9.9674591479e-01	2.2343708792e-03
4.2657951880e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1762229437e-06	9.2363169367e-05	2.2475555827e-06	9.1289315958e-04	9.9674377758e-01	2.2343660883e-03
4.3651583224e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1761914585e-06	9.4512835623e-05	2.2914309474e-06	9.1289115695e-04	9.9674159101e-01	2.2343611867e-03
4.4668359215e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1761592462e-06	9.6712492853e-05	2.3359741520e-06	9.1288910807e-04	9.9673935393e-01	2.2343561719e-03
4.5708818961e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1761262902e-06	9.8963301673e-05	2.3811870200e-06	9.1288701188e-04	9.9673706521e-01	2.2343510414e-03
4.6773514129e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1760925734e-06	1.0126644955e-04	2.4270709563e-06	9.1288486729e-04	9.9673472363e-01	2.2343457923e-03
4.7863009232e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1760580783e-06	1.0362315144e-04	2.4736269265e-06	9.1288267320e-04	9.9673232801e-01	2.2343404222e-03
4.8977881937e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1760227871e-06	1.0603465038e-04	2.5208554361e-06	9.1288042846e-04	9.9672987709e-01	2.2343349280e-03
5.0118723363e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1759866816e-06	1.0850221816e-04	2.5687565098e-06	9.1287813192e-04	9.9672736961e-01	2.2343293071e-03
5.1286138399e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1759497431e-06	1.1102715598e-04	2.6173296694e-06	9.1287578240e-04	9.9672480428e-01	2.2343235565e-03
5.2480746025e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1759119524e-06	1.1361079513e-04	2.6665739125e-06	9.1287337866e-04	9.9672217976e-01	2.2343176732e-03
5.3703179637e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1758732902e-06	1.1625449766e-04	2.7164876900e-06	9.1287091948e-04	9.9671949469e-01	2.2343116542e-03
5.4954087386e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1758337364e-06	1.1895965712e-04	2.7670688844e-06	9.1286840358e-04	9.9671674771e-01	2.2343054963e-03
5.6234132519e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1757932706e-06	1.2172769922e-04	2.8183147865e-06	9.1286582967e-04	9.9671393737e-01	2.2342991965e-03
5.7543993734e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1757518719e-06	1.2456008265e-04	2.8702220738e-06	9.1286319641e-04	9.9671106224e-01	2.2342927514e-03
5.8884365536e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1757095189e-06	1.2745829977e-04	2.9227867867e-06	9.1286050244e-04	9.9670812083e-01	2.2342861578e-03
6.0255958607e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1756661899e-06	1.3042387741e-04	2.9760043066e-06	9.1285774638e-04	9.9670511163e-01	2.2342794121e-03
6.1659500186e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1756218625e-06	1.3345837764e-04	3.0298693326e-06	9.1285492681e-04	9.9670203307e-01	2.2342725110e-03
6.3095734448e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1755765138e-06	1.3656339861e-04	3.0843758589e-06	9.1285204227e-04	9.9669888358e-01	2.2342654509e-03
6.4565422903e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1755301206e-06	1.3974057533e-04	3.1395171521e-06	9.1284909127e-04	9.9669566153e-01	2.2342582282e-03
6.6069344801e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1754826588e-06	1.4299158056e-04	3.1952857293e-06	9.1284607229e-04	9.9669236526e-01	2.2342508390e-03
6.7608297539e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1754341040e-06	1.4631812563e-04	3.2516733350e-06	9.1284298379e-04	9.9668899307e-01	2.2342432797e-03
6.9183097092e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1753844314e-06	1.4972196134e-04	3.3086709202e-06	9.1283982417e-04	9.9668554323e-01	2.2342355463e-03
7.0794578438e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1753336153e-06	1.5320487888e-04	3.3662686205e-06	9.1283659179e-04	9.9668201396e-01	2.2342276349e-03
7.2443596007e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1752816295e-06	1.5676871071e-04	3.4244557352e-06	9.1283328501e-04	9.9667840344e-01	2.2342195413e-03
7.4131024130e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1752284474e-06	1.6041533153e-04	3.4832207071e-06	9.1282990212e-04	9.9667470983e-01	2.2342112615e-03
7.5857757503e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1751740417e-06	1.6414665923e-04	3.5425511031e-06	9.1282644138e-04	9.9667093121e-01	2.2342027911e-03
7.7624711663e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1751183843e-06	1.6796465591e-04	3.6024335947e-06	9.1282290100e-04	9.9666706565e-01	2.2341941258e-03
7.9432823472e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1750614466e-06	1.7187132880e-04	3.6628539407e-06	9.1281927918e-04	9.9666311115e-01	2.2341852611e-03
8.1283051616e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1750031996e-06	1.7586873139e-04	3.7237969698e-06	9.1281557405e-04	9.9665906570e-01	2.2341761926e-03
8.3176377110e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1749436131e-06	1.7995896443e-04	3.7852465651e-06	9.1281178370e-04	9.9665492720e-01	2.2341669154e-03
8.5113803820e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1748826567e-06	1.8414417698e-04	3.8471856492e-06	9.1280790619e-04	9.9665069354e-01	2.2341574250e-03
8.7096358996e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1748202991e-06	1.8842656756e-04	3.9095961708e-06	9.1280393954e-04	9.9664636254e-01	2.2341477163e-03
8.9125093813e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1747565082e-06	1.9280838525e-04	3.9724590933e-06	9.1279988169e-04	9.9664193198e-01	2.2341377845e-03
9.1201083936e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1746912515e-06	1.9729193083e-04	4.0357543844e-06	9.1279573058e-04	9.9663739958e-01	2.2341276244e-03
9.3325430080e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1746244953e-06	2.0187955797e-04	4.0994610073e-06	9.1279148407e-04	9.9663276302e-01	2.2341172308e-03
9.5499258602e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1745562055e-06	2.0657367439e-04	4.1635569146e-06	9.1278713998e-04	9.9662801992e-01	2.2341065983e-03
9.7723722096e-04	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1744863472e-06	2.1137674314e-04	4.2280190433e-06	9.1278269609e-04	9.9662316785e-01	2.2340957216e-03
1.0000000000e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1744148844e-06	2.1629128381e-04	4.2928233129e-06	9.1277815011e-04	9.9661820432e-01	2.2340845950e-03
1.0232929923e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1743417807e-06	2.2131987383e-04	4.3579446243e-06	9.1277349972e-04	9.9661312679e-01	2.2340732129e-03
1.0471285481e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1742669985e-06	2.2646514976e-04	4.4233568629e-06	9.1276874254e-04	9.9660793265e-01	2.2340615694e-03
1.0715193052e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1741904996e-06	2.3172980864e-04	4.4890329033e-06	9.1276387612e-04	9.9660261924e-01	2.2340496585e-03
1.0964781961e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1741122447e-06	2.3711660935e-04	4.5549446164e-06	9.1275889798e-04	9.9659718385e-01	2.2340374742e-03
1.1220184543e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1740321940e-06	2.4262837401e-04	4.6210628803e-06	9.1275380556e-04	9.9659162368e-01	2.2340250101e-03
1.1481536215e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1739503063e-06	2.4826798937e-04	4.6873575937e-06	9.1274859626e-04	9.9658593590e-01	2.2340122600e-03
1.1748975549e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1738665398e-06	2.5403840834e-04	4.7537976921e-06	9.1274326740e-04	9.9658011758e-01	2.2339992173e-03
1.2022644346e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1737808517e-06	2.5994265138e-04	4.8203511680e-06	9.1273781626e-04	9.9657416574e-01	2.2339858753e-03
1.2302687708e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1736931980e-06	2.6598380811e-04	4.8869850941e-06	9.1273224006e-04	9.9656807735e-01	2.2339722271e-03
1.2589254118e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1736035340e-06	2.7216503880e-04	4.9536656499e-06	9.1272653592e-04	9.9656184929e-01	2.2339582659e-03
1.2882495517e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1735118139e-06	2.7848957599e-04	5.0203581522e-06	9.1272070094e-04	9.9655547836e-01	2.2339439844e-03
1.3182567386e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1734179906e-06	2.8496072609e-04	5.0870270895e-06	9.1271473214e-04	9.9654896130e-01	2.2339293754e-03
1.3489628826e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1733220163e-06	2.9158187105e-04	5.1536361597e-06	9.1270862644e-04	9.9654229479e-01	2.2339144313e-03
1.3803842646e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1732238418e-06	2.9835647002e-04	5.2201483121e-06	9.1270238074e-04	9.9653547541e-01	2.2338991445e-03
1.4125375446e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1731234171e-06	3.0528806113e-04	5.2865257935e-06	9.1269599183e-04	9.9652849967e-01	2.2338835072e-03
1.4454397707e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1730206907e-06	3.1238026319e-04	5.3527301984e-06	9.1268945644e-04	9.9652136400e-01	2.2338675114e-03
1.4791083882e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1729156101e-06	3.1963677753e-04	5.4187225227e-06	9.1268277124e-04	9.9651406475e-01	2.2338511490e-03
1.5135612484e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1728081217e-06	3.2706138985e-04	5.4844632225e-06	9.1267593280e-04	9.9650659819e-01	2.2338344114e-03
1.5488166189e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1726981705e-06	3.3465797204e-04	5.5499122763e-06	9.1266893762e-04	9.9649896049e-01	2.2338172903e-03
1.5848931925e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1725857003e-06	3.4243048416e-04	5.6150292517e-06	9.1266178213e-04	9.9649114776e-01	2.2337997767e-03
1.6218100974e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1724706537e-06	3.5038297636e-04	5.6797733764e-06	9.1265446266e-04	9.9648315598e-01	2.2337818618e-03
1.6595869074e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1723529718e-06	3.5851959089e-04	5.7441036125e-06	9.1264697547e-04	9.9647498109e-01	2.2337635365e-03
1.6982436525e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1722325946e-06	3.6684456413e-04	5.8079787358e-06	9.1263931674e-04	9.9646661888e-01	2.2337447912e-03
1.7378008287e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1721094604e-06	3.7536222871e-04	5.8713574184e-06	9.1263148253e-04	9.9645806510e-01	2.2337256165e-03
1.7782794100e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1719835065e-06	3.8407701557e-04	5.9341983150e-06	9.1262346885e-04	9.9644931535e-01	2.2337060025e-03
1.8197008586e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1718546683e-06	3.9299345620e-04	5.9964601530e-06	9.1261527160e-04	9.9644036516e-01	2.2336859391e-03
1.8620871367e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1717228802e-06	4.0211618481e-04	6.0581018262e-06	9.1260688658e-04	9.9643120996e-01	2.2336654163e-03
1.9054607180e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1715880748e-06	4.1144994061e-04	6.1190824911e-06	9.1259830950e-04	9.9642184507e-01	2.2336444233e-03
1.9498445998e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1714501832e-06	4.2099957012e-04	6.1793616668e-06	9.1258953597e-04	9.9641226568e-01	2.2336229495e-03
1.9952623150e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1713091349e-06	4.3077002951e-04	6.2388993368e-06	9.1258056152e-04	9.9640246691e-01	2.2336009839e-03
2.0417379447e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1711648579e-06	4.4076638700e-04	6.2976560542e-06	9.1257138153e-04	9.9639244373e-01	2.2335785153e-03
2.0892961309e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1710172785e-06	4.5099382536e-04	6.3555930477e-06	9.1256199133e-04	9.9638219102e-01	2.2335555322e-03
2.1379620895e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1708663212e-06	4.6145764434e-04	6.4126723298e-06	9.1255238611e-04	9.9637170354e-01	2.2335320228e-03
2.1877616239e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1707119091e-06	4.7216326328e-04	6.4688568065e-06	9.1254256094e-04	9.9636097592e-01	2.2335079750e-03
2.2387211386e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1705539631e-06	4.8311622369e-04	6.5241103870e-06	9.1253251081e-04	9.9635000267e-01	2.2334833767e-03
2.2908676528e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1703924025e-06	4.9432219190e-04	6.5783980940e-06	9.1252223057e-04	9.9633877818e-01	2.2334582151e-03
2.3442288153e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1702271450e-06	5.0578696179e-04	6.6316861740e-06	9.1251171497e-04	9.9632729671e-01	2.2334324775e-03
2.3988329190e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1700581061e-06	5.1751645752e-04	6.6839422062e-06	9.1250095863e-04	9.9631555237e-01	2.2334061506e-03
2.4547089157e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1698851994e-06	5.2951673641e-04	6.7351352108e-06	9.1248995604e-04	9.9630353918e-01	2.2333792211e-03
2.5118864315e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1697083366e-06	5.4179399173e-04	6.7852357547e-06	9.1247870158e-04	9.9629125098e-01	2.2333516750e-03
2.5703957828e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1695274275e-06	5.5435455569e-04	6.8342160548e-06	9.1246718949e-04	9.9627868149e-01	2.2333234984e-03
2.6302679919e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1693423797e-06	5.6720490242e-04	6.8820500784e-06	9.1245541388e-04	9.9626582427e-01	2.2332946769e-03
2.6915348039e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1691530988e-06	5.8035165098e-04	6.9287136395e-06	9.1244336874e-04	9.9625267276e-01	2.2332651956e-03
2.7542287033e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1689594881e-06	5.9380156852e-04	6.9741844906e-06	9.1243104790e-04	9.9623922024e-01	2.2332350395e-03
2.8183829313e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1687614488e-06	6.0756157338e-04	7.0184424096e-06	9.1241844508e-04	9.9622545982e-01	2.2332041933e-03
2.8840315031e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1685588800e-06	6.2163873837e-04	7.0614692809e-06	9.1240555381e-04	9.9621138448e-01	2.2331726411e-03
2.9512092267e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1683516783e-06	6.3604029401e-04	7.1032491694e-06	9.1239236753e-04	9.9619698702e-01	2.2331403668e-03
3.0199517204e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1681397381e-06	6.5077363193e-04	7.1437683886e-06	9.1237887950e-04	9.9618226009e-01	2.2331073539e-03
3.0902954325e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1679229514e-06	6.6584630821e-04	7.1830155602e-06	9.1236508282e-04	9.9616719616e-01	2.2330735856e-03
3.1622776602e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1677012077e-06	6.8126604693e-04	7.2209816652e-06	9.1235097045e-04	9.9615178755e-01	2.2330390447e-03
3.2359365693e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1674743941e-06	6.9704074363e-04	7.2576600870e-06	9.1233653520e-04	9.9613602640e-01	2.2330037135e-03
3.3113112148e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1672423951e-06	7.1317846901e-04	7.2930466444e-06	9.1232176969e-04	9.9611990466e-01	2.2329675739e-03
3.3884415614e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1670050926e-06	7.2968747248e-04	7.3271396151e-06	9.1230666640e-04	9.9610341410e-01	2.2329306076e-03
3.4673685045e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1667623660e-06	7.4657618601e-04	7.3599397485e-06	9.1229121762e-04	9.9608654634e-01	2.2328927957e-03
3.5481338923e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1665140919e-06	7.6385322786e-04	7.3914502684e-06	9.1227541550e-04	9.9606929276e-01	2.2328541190e-03
3.6307805477e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1662601441e-06	7.8152740648e-04	7.4216768639e-06	9.1225925197e-04	9.9605164459e-01	2.2328145577e-03
3.7153522910e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1660003937e-06	7.9960772443e-04	7.4506276702e-06	9.1224271881e-04	9.9603359284e-01	2.2327740917e-03
3.8018939632e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1657347089e-06	8.1810338242e-04	7.4783132365e-06	9.1222580762e-04	9.9601512833e-01	2.2327327004e-03
3.8904514499e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1654629550e-06	8.3702378336e-04	7.5047464839e-06	9.1220850980e-04	9.9599624167e-01	2.2326903629e-03
3.9810717055e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1651849942e-06	8.5637853653e-04	7.5299426509e-06	9.1219081656e-04	9.9597692328e-01	2.2326470575e-03
4.0738027780e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1649006859e-06	8.7617746177e-04	7.5539192275e-06	9.1217271891e-04	9.9595716334e-01	2.2326027623e-03
4.1686938347e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1646098862e-06	8.9643059381e-04	7.5766958789e-06	9.1215420769e-04	9.9593695183e-01	2.2325574549e-03
4.2657951880e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1643124481e-06	9.1714818659e-04	7.5982943572e-06	9.1213527350e-04	9.9591627851e-01	2.2325111122e-03
4.3651583224e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1640082215e-06	9.3834071774e-04	7.6187384033e-06	9.1211590677e-04	9.9589513291e-01	2.2324637109e-03
4.4668359215e-03	9.8522429371e-01	1.4775704513e-02	1.7732618677e-09	0.0000000000e+00	7.1636970529e-06	9.6001889306e-04	7.6380536388e-06	9.1209609769e-04	9.9587350433e-01	2.2324152268e-03
