Time            	H2O             	CO              	OH              	H2              	COCO*           	H*              	CHO*            	H2O*            	CO*             	*               
4.0738027780e+00	-4.0776604719e-01	8.9406967163e-08	4.0776582303e-01	2.0388287611e-01	-9.6633812063e-13	7.0818274800e-08	-5.6045619534e-13	2.2415798584e-07	-8.9404474031e-08	-2.0556929348e-07
4.1686938347e+00	-4.0776511307e-01	2.9802322388e-08	4.0776584136e-01	2.0388289566e-01	-6.8212102633e-13	5.0034693916e-08	-3.9597145007e-13	-7.2828832084e-07	-2.9800562174e-08	7.0805594932e-07
4.2657951880e+00	-4.0776608083e-01	2.9802322388e-08	4.0776585455e-01	2.0388290974e-01	-4.8316906032e-13	3.5067301479e-08	-2.7752192905e-13	2.2627035412e-07	-2.9801078528e-08	-2.3153533321e-07
4.3651583224e+00	-4.0776513721e-01	2.9802322388e-08	4.0776586398e-01	2.0388291980e-01	-2.9842794902e-13	2.4375824165e-08	-1.9290818942e-13	-7.2677224339e-07	-2.9801532624e-08	7.3219874161e-07
4.4668359215e+00	-4.0776609801e-01	2.9802322388e-08	4.0776587066e-01	2.0388292693e-01	-2.2737367544e-13	1.6802009867e-08	-1.3297089124e-13	2.2734956950e-07	-2.9801734669e-08	-2.1434925698e-07
4.5708818961e+00	-4.0776514934e-01	2.9802322388e-08	4.0776587535e-01	2.0388293194e-01	-1.5631940187e-13	1.1482191115e-08	-9.0869152480e-14	-7.2601041329e-07	-2.9801918880e-08	7.4433054456e-07
4.6773514129e+00	-4.0776610650e-01	0.0000000000e+00	4.0776587862e-01	2.0388293542e-01	-1.2789769244e-13	7.7779602758e-09	-6.1554927822e-14	2.2788277834e-07	3.1735031270e-13	-2.3566073862e-07
4.7863009232e+00	-4.0776610891e-01	0.0000000000e+00	4.0776588087e-01	2.0388293783e-01	-7.1054273576e-14	5.2215430035e-09	-4.1323715283e-14	2.2803382130e-07	1.8343226244e-13	-2.3325536430e-07
4.8977881937e+00	-4.0776611055e-01	2.9802322388e-08	4.0776588242e-01	2.0388293947e-01	-4.2632564146e-14	3.4732486887e-09	-2.7486693477e-14	2.2813711328e-07	-2.9802209636e-08	-2.0180803958e-07
5.0118723363e+00	-4.0776515799e-01	0.0000000000e+00	4.0776588346e-01	2.0388294059e-01	-4.2632564146e-14	2.2886860185e-09	-1.8113982536e-14	-7.2546721352e-07	1.0337911083e-13	7.2317852751e-07
5.1286138399e+00	-4.0776611242e-01	0.0000000000e+00	4.0776588416e-01	2.0388294133e-01	-2.8421709430e-14	1.4936857862e-09	-1.1821273127e-14	2.2825407495e-07	6.8664691988e-14	-2.2974776073e-07
5.2480746025e+00	-4.0776515924e-01	0.0000000000e+00	4.0776588463e-01	2.0388294183e-01	0.0000000000e+00	9.6530541893e-10	-7.6379874647e-15	-7.2538903018e-07	7.6379874647e-15	7.2442372476e-07
5.3703179637e+00	-4.0776611324e-01	-2.9802322388e-08	4.0776588493e-01	2.0388294216e-01	-1.4210854715e-14	6.1759666825e-10	-4.8858486701e-15	2.2830582516e-07	2.9802355695e-08	-2.5872574422e-07
5.4954087386e+00	-4.0776611345e-01	-2.9802322388e-08	4.0776588513e-01	2.0388294237e-01	0.0000000000e+00	3.9108352667e-10	-3.0964814046e-15	2.2831921992e-07	2.9802325484e-08	-2.5851262583e-07
5.6234132519e+00	-4.0776611359e-01	0.0000000000e+00	4.0776588526e-01	2.0388294251e-01	-1.4210854715e-14	2.4507232355e-10	-1.9385534844e-15	2.2832784075e-07	3.0360262915e-14	-2.2857291307e-07
5.7543993734e+00	-4.0776516000e-01	2.9802322388e-08	4.0776588534e-01	2.0388294260e-01	0.0000000000e+00	1.5193721281e-10	-1.2038980923e-15	-7.2534097950e-07	-2.9802321184e-08	7.5499136468e-07
5.8884365536e+00	-4.0776611373e-01	0.0000000000e+00	4.0776588540e-01	2.0388294265e-01	1.4210854715e-14	9.3158342152e-11	-7.3639011555e-16	2.2833681854e-07	-2.7685319315e-14	-2.2842997688e-07
6.0255958607e+00	-4.0776611377e-01	0.0000000000e+00	4.0776588543e-01	2.0388294269e-01	-1.4210854715e-14	5.6475879529e-11	-4.5016074202e-16	2.2833899960e-07	2.8871870172e-14	-2.2839547548e-07
6.1659500186e+00	-4.0776611379e-01	-2.9802322388e-08	4.0776588545e-01	2.0388294271e-01	0.0000000000e+00	3.3842623148e-11	-2.6801477704e-16	2.2834035221e-07	2.9802322656e-08	-2.5817651722e-07
6.3095734448e+00	-4.0776420645e-01	0.0000000000e+00	4.0776588546e-01	2.0388294272e-01	0.0000000000e+00	2.0045104465e-11	-1.6046192153e-16	-1.6790074571e-06	1.6046192153e-16	1.6789874120e-06
6.4565422903e+00	-4.0776706748e-01	-2.9802322388e-08	4.0776588547e-01	2.0388294273e-01	0.0000000000e+00	1.1738610084e-11	-9.2807705965e-17	1.1820159794e-06	2.9802322481e-08	-1.2118300404e-06
6.6069344801e+00	-4.0776420647e-01	2.9802322388e-08	4.0776588547e-01	2.0388294273e-01	1.4210854715e-14	6.8016703381e-12	-5.3776427755e-17	-1.6790066938e-06	-2.9802350756e-08	1.7088022145e-06
6.7608297539e+00	-4.0776516014e-01	-5.9604644775e-08	4.0776588547e-01	2.0388294274e-01	-1.4210854715e-14	3.8978820172e-12	-3.0357660830e-17	-7.2533222231e-07	5.9604673227e-08	6.6572367965e-07
6.9183097092e+00	-4.0776611382e-01	8.9406967163e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	2.2103430197e-12	-1.6479873022e-17	2.2834217808e-07	-8.9406995568e-08	-1.3893742126e-07
7.0794578438e+00	-4.0776516015e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	1.2349565814e-12	-8.6736173799e-18	-7.2533208706e-07	2.9802350818e-08	6.9552852971e-07
7.2443596007e+00	-4.0776706749e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	6.7751360078e-13	-6.0715321659e-18	1.1820165796e-06	-2.8415637898e-14	-1.1820172572e-06
7.4131024130e+00	-4.0776516015e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-2.8421709430e-14	3.6737279885e-13	-1.7347234760e-18	-7.2533203477e-07	2.9802379233e-08	6.9552934501e-07
7.5857757503e+00	-4.0776802117e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.9914625504e-13	-2.6020852140e-18	2.1356909210e-06	2.6020852140e-18	-2.1356911201e-06
7.7624711663e+00	-4.0776420647e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	9.9337205128e-14	0.0000000000e+00	-1.6790063318e-06	2.8421709430e-14	1.6790062325e-06
7.9432823472e+00	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-2.8421709430e-14	3.8191672047e-14	-1.7347234760e-18	2.2834232261e-07	5.6845153584e-14	-2.2834236080e-07
8.1283051616e+00	-4.0776516015e-01	-5.9604644775e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	2.4841240176e-14	0.0000000000e+00	-7.2533199891e-07	5.9604673197e-08	6.6572732929e-07
8.3176377110e+00	-4.0776706750e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	2.2176704917e-14	8.6736173799e-19	1.1820166211e-06	-2.9802322389e-08	-1.1522143209e-06
8.5113803820e+00	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-2.8421709430e-14	4.1355807667e-15	-1.7347234760e-18	-7.2533200252e-07	5.6845153584e-14	7.2533199838e-07
8.7096358996e+00	-4.0776706750e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-4.9127368840e-15	8.6736173799e-19	1.1820166407e-06	-2.9802350810e-08	-1.1522143134e-06
8.9125093813e+00	-4.0776516015e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-4.9404924596e-15	0.0000000000e+00	-7.2533198775e-07	2.9802350809e-08	6.9552967030e-07
9.1201083936e+00	-4.0776706750e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	3.2474023470e-15	-8.6736173799e-19	1.1820166373e-06	8.6736173799e-19	-1.1820166406e-06
9.3325430080e+00	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.7374990335e-14	0.0000000000e+00	2.2834229754e-07	2.9802322388e-08	-2.5814463731e-07
9.5499258602e+00	-4.0776611382e-01	5.9604644775e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	1.6570078643e-14	1.7347234760e-18	2.2834228378e-07	-5.9604673199e-08	-1.6873765557e-07
9.7723722096e+00	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	4.6074255522e-15	-8.6736173799e-19	-7.2533202924e-07	8.6736173799e-19	7.2533202464e-07
1.0000000000e+01	-4.0776516015e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	5.6066262744e-15	-8.6736173799e-19	-7.2533203427e-07	-2.9802350809e-08	7.5513435105e-07
1.0232929923e+01	-4.0776420647e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	3.6914915569e-15	0.0000000000e+00	-1.6790063529e-06	2.9802293966e-08	1.6492040268e-06
1.0471285481e+01	-4.0776706750e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	3.7192471325e-15	0.0000000000e+00	1.1820165930e-06	-2.9802293966e-08	-1.1522142744e-06
1.0715193052e+01	-4.0776611382e-01	-5.9604644775e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-3.3306690739e-15	-2.6020852140e-18	2.2834228353e-07	5.9604673200e-08	-2.8794692497e-07
1.0964781961e+01	-4.0776706750e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-6.1894933623e-15	0.0000000000e+00	1.1820166076e-06	-2.9802322388e-08	-1.1522142791e-06
1.1220184543e+01	-4.0776420647e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-4.1910919180e-15	0.0000000000e+00	-1.6790063387e-06	2.9802350809e-08	1.6492040205e-06
1.1481536215e+01	-4.0776706750e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	2.8421709430e-14	-1.2906342661e-14	1.7347234760e-18	1.1820166280e-06	-5.6845153584e-14	-1.1820166151e-06
1.1748975549e+01	-4.0776420647e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-2.4980018054e-15	8.6736173799e-19	-1.6790063231e-06	2.9802322387e-08	1.6492040033e-06
1.2022644346e+01	-4.0776802117e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	3.8857805862e-16	0.0000000000e+00	2.1356909407e-06	-2.9802350809e-08	-2.1058886187e-06
1.2302687708e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-1.2240208846e-14	-8.6736173799e-19	-7.2533198883e-07	-2.8420842069e-14	7.2533200107e-07
1.2589254118e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	2.2204460493e-16	8.6736173799e-19	-7.2533199397e-07	2.8420842069e-14	7.2533199375e-07
1.2882495517e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-1.8596235662e-15	-8.6736173799e-19	2.2834232563e-07	-2.8420842069e-14	-2.2834232377e-07
1.3182567386e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-8.5764728652e-15	4.3368086899e-18	2.2834234079e-07	-2.9802350814e-08	-1.9854000982e-07
1.3489628826e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-1.2989609388e-14	-1.7347234760e-18	2.2834235971e-07	1.7347234760e-18	-2.2834234673e-07
1.3803842646e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	9.1593399532e-16	8.6736173799e-19	2.2834235153e-07	2.8420842069e-14	-2.2834235244e-07
1.4125375446e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.5792922525e-14	0.0000000000e+00	2.2834232369e-07	-2.9802322388e-08	-1.9854001709e-07
1.4454397707e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.1074474671e-14	8.6736173799e-19	-7.2533200599e-07	-8.6736173799e-19	7.2533199491e-07
1.4791083882e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	4.9960036108e-16	-2.6020852140e-18	-7.2533200285e-07	2.8424311516e-14	7.2533200235e-07
1.5135612484e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-2.7755575616e-17	8.6736173799e-19	2.2834231372e-07	-2.8422576792e-14	-2.2834231370e-07
1.5488166189e+01	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	2.8421709430e-14	5.6343818500e-15	-8.6736173799e-19	2.2834230384e-07	2.9802265545e-08	-2.5814463187e-07
1.5848931925e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	2.2204460493e-15	0.0000000000e+00	2.2834230110e-07	-2.9802350809e-08	-1.9853998093e-07
1.6218100974e+01	-4.0776706750e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	8.5209617140e-15	-1.7347234760e-18	1.1820166026e-06	1.7347234760e-18	-1.1820166111e-06
1.6595869074e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-8.6042284408e-16	8.6736173799e-19	2.2834229021e-07	-8.6736173799e-19	-2.2834228935e-07
1.6982436525e+01	-4.0776516015e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-2.2176704917e-14	-8.6736173799e-19	-7.2533198478e-07	-2.9802350809e-08	7.5513432934e-07
1.7378008287e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-6.5780714209e-15	1.7347234760e-18	2.2834234015e-07	2.8419974707e-14	-2.2834233357e-07
1.7782794100e+01	-4.0776706750e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	6.0507154842e-15	-1.7347234760e-18	1.1820166422e-06	-2.8419974707e-14	-1.1820166483e-06
1.8197008586e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	2.8421709430e-14	3.6637359813e-15	8.6736173799e-19	2.2834231808e-07	-2.9802379232e-08	-1.9853999936e-07
1.8620871367e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.4044321262e-14	0.0000000000e+00	2.2834229260e-07	-2.9802322388e-08	-1.9853998426e-07
1.9054607180e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	1.4294121442e-14	1.7347234760e-18	2.2834226754e-07	-2.9802350811e-08	-1.9853995945e-07
1.9498445998e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	9.4368957093e-15	-8.6736173799e-19	2.2834225227e-07	-2.8420842069e-14	-2.2834226171e-07
1.9952623150e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	2.6367796835e-15	8.6736173799e-19	2.2834225008e-07	-8.6736173799e-19	-2.2834225272e-07
2.0417379447e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-2.7755575616e-15	1.7347234760e-18	2.2834225846e-07	-1.7347234760e-18	-2.2834225569e-07
2.0892961309e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-5.6898930012e-15	-8.6736173799e-19	-7.2533204581e-07	8.6736173799e-19	7.2533205150e-07
2.1379620895e+01	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-8.6874951677e-15	0.0000000000e+00	2.2834228799e-07	2.9802322388e-08	-2.5814460169e-07
2.1877616239e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	8.4099394115e-15	8.6736173799e-19	2.2834226948e-07	-8.6736173799e-19	-2.2834227789e-07
2.2387211386e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	2.7172708528e-14	-8.6736173799e-19	2.2834220770e-07	2.8422576792e-14	-2.2834223487e-07
2.2908676528e+01	-4.0776516015e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	8.7430063189e-15	0.0000000000e+00	-7.2533212991e-07	2.9802350809e-08	6.9552979878e-07
2.3442288153e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	2.4952262478e-14	1.7347234760e-18	2.2834213587e-07	-2.8423444154e-14	-2.2834216082e-07
2.3988329190e+01	-4.0776420647e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	4.4686476741e-15	-1.7347234760e-18	-1.6790065118e-06	2.8423444154e-14	1.6790065073e-06
2.4547089157e+01	-4.0776706750e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-9.0205620751e-15	1.7347234760e-18	1.1820164582e-06	2.9802322386e-08	-1.2118187716e-06
2.5118864315e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-2.3314683517e-15	0.0000000000e+00	2.2834215255e-07	-2.9802350809e-08	-1.9853982783e-07
2.5703957828e+01	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	1.6930901126e-14	8.6736173799e-19	2.2834211494e-07	2.9802350809e-08	-2.5814445426e-07
2.6302679919e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	4.2632564146e-14	-3.9135361618e-15	0.0000000000e+00	-7.2533219653e-07	-8.5265128291e-14	7.2533220044e-07
2.6915348039e+01	-4.0776706750e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-6.9944050551e-15	8.6736173799e-19	1.1820164570e-06	2.8420842069e-14	-1.1820164500e-06
2.7542287033e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-8.1601392310e-15	-1.7347234760e-18	2.2834215840e-07	1.7347234760e-18	-2.2834215024e-07
2.8183829313e+01	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-9.7699626167e-15	0.0000000000e+00	2.2834218102e-07	2.9802350809e-08	-2.5814449364e-07
2.8840315031e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-5.2458037914e-15	1.7347234760e-18	-7.2533211623e-07	2.8419974707e-14	7.2533212148e-07
2.9512092267e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	1.1435297154e-14	0.0000000000e+00	2.2834217453e-07	2.8421709430e-14	-2.2834218597e-07
3.0199517204e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-1.2073675393e-14	1.7347234760e-18	2.2834220029e-07	-2.9802322389e-08	-1.9853986583e-07
3.0902954325e+01	-4.0776706750e-01	-5.9604644775e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	2.7755575616e-16	0.0000000000e+00	1.1820165266e-06	5.9604673197e-08	-1.2416211717e-06
3.1622776602e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	2.6090241079e-14	-2.6020852140e-18	-7.2533217935e-07	2.6020852140e-18	7.2533215326e-07
3.2359365693e+01	-4.0776706750e-01	-5.9604644775e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-1.1129985822e-14	-1.7347234760e-18	1.1820164676e-06	5.9604644777e-08	-1.2416211013e-06
3.3113112148e+01	-4.0776706750e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-4.4964032497e-14	8.6736173799e-19	1.1820166093e-06	-2.9802322389e-08	-1.1522142420e-06
3.3884415614e+01	-4.0776706750e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-2.7727820040e-14	-8.6736173799e-19	1.1820167256e-06	2.9802322389e-08	-1.2118190203e-06
3.4673685045e+01	-4.0776516015e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-4.7184478547e-16	8.6736173799e-19	-7.2533188616e-07	-2.9802322389e-08	7.5513420902e-07
3.5481338923e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.0547118734e-15	-8.6736173799e-19	-7.2533189482e-07	8.6736173799e-19	7.2533189377e-07
3.6307805477e+01	-4.0776516015e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-1.4960255257e-14	-1.7347234760e-18	-7.2533185616e-07	-2.9802322386e-08	7.5513419351e-07
3.7153522910e+01	-4.0776706749e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	1.9650947536e-14	1.7347234760e-18	1.1820167308e-06	-2.8423444154e-14	-1.1820167505e-06
3.8018939632e+01	-4.0776516015e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	3.3889557827e-14	0.0000000000e+00	-7.2533203041e-07	-2.9802322388e-08	7.5513431891e-07
3.8904514499e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	2.2704060854e-14	8.6736173799e-19	-7.2533213491e-07	-8.6736173799e-19	7.2533211221e-07
3.9810717055e+01	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-9.7977181923e-15	-1.7347234760e-18	2.2834218844e-07	2.9802322389e-08	-2.5814450103e-07
4.0738027780e+01	-4.0776706750e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-1.1657341759e-15	1.7347234760e-18	1.1820165230e-06	-1.7347234760e-18	-1.1820165218e-06
4.1686938347e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-1.3294920720e-14	-2.6020852140e-18	2.2834225233e-07	-2.9802293963e-08	-1.9853991665e-07
4.2657951880e+01	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	2.0233814624e-14	0.0000000000e+00	2.2834219693e-07	2.9802350809e-08	-2.5814453955e-07
4.3651583224e+01	-4.0776516015e-01	5.9604644775e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	1.6098233857e-15	-1.7347234760e-18	-7.2533216611e-07	-5.9604673195e-08	7.8493680927e-07
4.4668359215e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	3.0531133177e-15	2.6020852140e-18	2.2834214125e-07	-2.6020852140e-18	-2.2834214430e-07
4.5708818961e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	7.2997163869e-15	0.0000000000e+00	-7.2533219611e-07	0.0000000000e+00	7.2533218881e-07
4.6773514129e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	2.5285329386e-14	8.6736173799e-19	-7.2533229839e-07	2.8420842069e-14	7.2533227310e-07
4.7863009232e+01	-4.0776516015e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-4.3853809473e-15	-2.6020852140e-18	-7.2533233383e-07	2.9802322390e-08	6.9553001583e-07
4.8977881937e+01	-4.0776706750e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.8568480087e-14	8.6736173799e-19	1.1820162247e-06	2.9802322387e-08	-1.2118185657e-06
5.0118723363e+01	-4.0776611382e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	6.2727600891e-15	-1.7347234760e-18	2.2834183691e-07	2.9802350811e-08	-2.5814416557e-07
5.1286138399e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	4.8294701571e-15	8.6736173799e-19	2.2834180993e-07	-8.6736173799e-19	-2.2834181476e-07
5.2480746025e+01	-4.0776516015e-01	-2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-6.0784710598e-15	-2.6020852140e-18	-7.2533249579e-07	2.9802293969e-08	6.9553017948e-07
5.3703179637e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	-8.4932061384e-15	8.6736173799e-19	2.2834186114e-07	-2.8422576792e-14	-2.2834185265e-07
5.4954087386e+01	-4.0776611382e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-3.9135361618e-15	-2.6020852140e-18	2.2834189015e-07	-2.9802293963e-08	-1.9853956384e-07
5.6234132519e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.3905543383e-14	1.7347234760e-18	-7.2533248877e-07	-1.7347234760e-18	7.2533247486e-07
5.7543993734e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	-1.4210854715e-14	-1.0269562978e-14	1.7347234760e-18	-7.2533246376e-07	2.8419974707e-14	7.2533247403e-07
5.8884365536e+01	-4.0776516015e-01	2.9802322388e-08	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	1.5792922525e-14	8.6736173799e-19	-7.2533249501e-07	-2.9802322389e-08	7.5513480161e-07
6.0255958607e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-9.7144514655e-16	-3.4694469520e-18	2.2834175878e-07	3.4694469520e-18	-2.2834175781e-07
6.1659500186e+01	-4.0776611382e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	3.9690473130e-15	0.0000000000e+00	2.2834173402e-07	0.0000000000e+00	-2.2834173799e-07
6.3095734448e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	1.4210854715e-14	3.8941072589e-14	-3.4694469520e-18	-7.2533281184e-07	-2.8418239983e-14	7.2533277290e-07
6.4565422903e+01	-4.0776420647e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	-7.2997163869e-15	0.0000000000e+00	-1.6790072449e-06	0.0000000000e+00	1.6790072522e-06
6.6069344801e+01	-4.0776516015e-01	0.0000000000e+00	4.0776588548e-01	2.0388294274e-01	0.0000000000e+00	9.7422070411e-15	-1.7347234760e-18	-7.2533295825e-07	1.7347234760e-18	7.2533294851e-07
